cus_id,churn
306529001,1
142698220,0
102504658,1
139707580,1
78124182,1
432222725,1
185715658,1
339121511,0
265742868,0
166854569,0
376481533,1
85737,1
17366864,0
217305866,1
189415553,1
148879344,1
188473,1
280200241,0
28452980,1
250807532,1
430794595,0
102946857,1
159131203,0
64704660,0
122871899,1
129091887,1
179083100,1
305602126,1
291724743,1
145347725,1
201028658,1
271915733,0
132076533,1
82358507,1
258336455,1
29625985,1
66630024,1
50710288,0
203281760,1
211547409,0
179677751,0
385170741,0
48004482,1
354954583,0
226394430,1
405205714,0
10964490,1
130984930,1
359437957,0
181583356,1
8725456,1
144742819,1
76259157,1
423921676,0
326904520,1
175466489,1
266096405,0
214487332,1
69455105,0
13692501,0
206389206,1
119737983,1
338360077,1
19404712,1
183818699,1
78796670,1
68889187,1
83252592,1
90663529,1
72470827,0
179010750,1
155362062,1
209656831,1
443692760,0
142962847,1
351218842,0
183032732,1
154072127,1
251443127,1
302679308,1
372930382,0
163222275,1
280585586,0
169554095,0
308538768,1
385024899,0
13986025,0
429781788,1
208193688,1
144272766,1
159447811,0
382812577,0
328348228,0
443371483,0
426262163,0
33352672,0
42215698,1
407882423,0
182133959,1
114243358,1
353477435,1
46634245,1
397048637,0
215974190,0
181565288,0
66083278,1
81287321,1
184422667,1
226806918,1
365924101,0
63147307,1
233037100,1
63893571,1
38528388,1
230502956,0
168328171,0
131716247,1
212620084,0
203654038,1
84688878,1
78601190,1
445024455,0
290506100,1
150384226,1
39727291,1
319014800,1
339723075,1
56574945,1
104258774,0
281040856,1
331525435,1
80672604,1
240527611,1
159524872,0
75973324,1
96213561,0
397778280,0
57837390,0
146901673,0
30760980,1
216368734,0
101241338,1
190213569,1
376211585,1
146317136,0
222307070,1
59455185,1
231405420,1
396956608,0
7051602,0
287312133,0
203681585,1
424472218,0
42569807,0
402817166,0
315988352,0
99734332,1
229525734,1
326752987,1
389651564,1
2767809,1
140039560,0
197608684,0
214134512,1
395464713,0
99039763,0
23995039,1
198959978,1
184052555,1
72452717,1
139829789,1
176955202,1
200168341,1
116639370,1
220608706,0
155607437,0
155188526,0
129411265,1
30115860,1
24826722,1
212897130,0
404868554,0
60180607,0
137938315,1
166203373,1
256265981,1
183326092,1
4414274,1
50221717,0
432887888,1
353355674,1
380774851,0
48918326,0
187372445,1
53822382,1
294193187,1
123448133,1
329324266,0
135107366,1
179459435,1
238513884,1
224415066,0
243169261,1
160477786,1
347046959,0
139597361,1
143259980,1
21174854,1
442415511,1
46141373,0
394887661,0
131180797,1
310647622,0
139258243,1
240897683,1
426223722,0
238853166,0
61694423,1
191380395,1
194656094,1
190666393,1
410634702,1
233496288,1
12168245,1
174951595,1
320654291,1
190388756,1
320105848,0
400184240,0
20112228,1
75232852,0
49991941,0
94002812,1
224462517,1
447294565,1
205955348,1
444722693,0
64109439,1
75778725,1
9888366,1
420248867,0
187310899,1
228368349,1
235414678,1
117224576,1
242766197,1
221640948,1
21379464,1
115034257,0
331308139,1
309092919,1
320788471,1
78296414,1
58625172,1
205042013,1
397054734,0
416404354,1
140981872,0
201973395,1
410438305,0
282408727,0
9456771,1
127552093,1
215800574,0
278742562,1
65234747,1
435280636,0
109573360,1
301432079,0
59006929,1
399636697,1
24239108,0
51728393,1
143790004,1
247517351,0
124578255,1
201851184,1
378270071,0
319222064,1
223347691,1
345693444,0
30437055,1
286687161,1
307079665,1
251740340,0
74268230,1
438141096,1
80146654,1
48751783,1
58673378,1
201097479,1
346604392,0
435420650,0
413107529,1
447223214,0
183854734,1
388112054,1
234028495,1
326507389,1
37640402,0
251623023,1
199618064,1
327209645,1
161256411,1
209809588,1
259080109,1
201580790,0
75240171,1
216496489,1
333844996,1
151457616,1
380017985,0
27506895,1
80293558,1
400480416,1
203308823,0
18910391,1
199620655,0
115788942,1
130626501,1
384500030,0
421646590,1
293497087,1
154760906,1
186767760,0
108508370,1
132785681,1
402588572,1
123704869,1
152760296,1
429668673,0
84063050,0
116278756,1
311365500,1
429966296,0
443519367,0
386036011,1
233768844,0
23701313,1
414067581,0
312726519,1
183318628,1
12522840,1
66091760,0
4077968,1
81709412,1
436910318,0
94082502,1
139294297,1
421015845,1
307016186,1
231046442,1
59295534,1
114609737,0
94442134,0
80326777,1
387576417,1
85230547,0
104702029,0
150016417,1
47810369,0
224930227,0
18114617,1
77687043,1
273213494,1
25371943,1
271602778,1
173031041,0
148533923,1
184038424,1
194539639,1
435901145,1
2366762,1
155134282,1
154904403,1
444499403,0
193491207,1
60449413,0
350709982,0
281377364,0
206229395,0
55647132,1
5636017,1
266358359,1
205658463,0
406257509,1
98223658,1
153647914,0
185101555,1
349904748,1
243120994,1
253776106,0
94866595,1
212108616,1
234224055,1
133539857,0
24003073,1
207996233,1
15761833,1
114128348,0
30392151,1
58032984,1
404045534,1
443512330,0
211630647,0
374380410,0
127883440,0
296163720,1
407246296,1
291135068,0
335886041,1
216764563,1
186921455,0
332841956,1
308867200,1
169542734,1
332203812,1
19421413,1
441160650,0
89471663,1
376436913,0
396656459,0
135675261,1
207986710,0
267272365,1
151352455,0
99718403,0
15322795,1
416797466,1
170730036,1
28283850,1
149029367,0
405714145,1
56566539,1
83381243,0
340523703,1
440173415,0
168187955,0
58982274,1
401686556,1
324649109,1
155836338,0
138111462,1
29690871,0
381023898,0
115607349,1
427180529,1
229593470,1
394398907,1
274053579,1
59082564,1
193525543,1
266533281,1
287771378,1
290403894,1
181518567,0
220652790,1
394081712,1
377581450,1
52964919,0
59228177,1
63891098,1
240668942,0
377192759,1
447923495,1
48875277,0
90466217,1
188420217,1
59012002,1
411470686,0
446299292,0
192981994,1
182247863,1
26594172,1
206409539,0
219653607,1
331705512,0
438440078,0
119822956,0
429035337,0
388622439,1
390096552,1
51952421,0
138128506,1
52574762,0
326404283,1
421318888,1
391614471,0
56450896,1
60239316,1
435386081,1
315976255,1
211840645,1
105639403,1
396332425,0
149580841,1
427150982,1
238257539,0
413804012,1
195415324,1
38113393,1
212823287,1
118728476,1
150016760,1
384446009,0
172716698,0
201544568,1
264166181,1
339032904,0
276842278,0
395423454,0
192898674,0
119610571,1
240284392,1
411180975,1
138290807,1
143624893,0
165040722,1
32828091,1
25523127,0
159811803,1
250859709,1
6546147,1
237783074,1
194129063,1
113013680,1
49456199,1
144589736,0
287615580,1
65032804,1
130310831,1
55538991,0
141306632,1
13061798,1
59011594,1
118420234,1
144377494,1
306072974,1
434388017,1
345668751,0
49499919,1
384640223,0
217487838,1
63651107,1
435127210,0
295614848,1
145953363,1
232931365,0
223273072,0
315753739,1
79727232,1
331078153,0
24132500,0
168488468,1
85051278,0
233821759,1
163216710,0
217825549,1
165109259,1
394711963,0
1778919,0
210126251,1
7071176,0
10733957,0
447333656,0
114649888,1
274500752,1
188703707,1
431380533,0
90546639,1
25338745,0
414434530,1
390393235,1
376977442,0
207840435,1
161411488,1
63474900,0
125810800,1
77634366,1
165619139,1
435609108,1
235559153,1
118135928,0
251729204,0
19786749,1
65510077,0
377788489,0
98201794,1
242975352,1
204685683,0
136697707,1
73801090,1
85652840,0
245406337,1
173734967,1
316661404,1
120962210,0
175987930,1
189816188,0
327083619,0
131250228,1
162383940,1
64234643,0
209397237,1
58506141,1
17623350,0
230602851,1
232628608,1
210996230,0
117437628,1
104341846,1
419295415,0
355914326,0
23906514,1
403218787,0
265583625,0
162346887,1
178867678,1
274461314,1
24630857,0
163838658,1
241244953,1
208100656,1
173190951,1
163923572,1
136103119,1
113552251,0
94305546,0
82377814,1
300677592,1
241574325,1
154367361,0
376501067,0
228576608,1
178900569,1
442182162,1
77835838,1
138413792,0
391857028,0
396869774,1
317042467,1
383548397,1
440971574,1
399822709,0
435939599,1
18149565,1
130235320,0
32864953,1
59532566,0
269307784,0
277585482,0
104792893,1
34201073,1
233549586,1
98828436,1
356747275,1
366411482,0
295338210,1
132942939,1
321988348,0
256871865,1
76277770,0
80336073,0
367058703,0
136749829,1
241894866,1
177983993,1
42699026,1
353267414,1
229937013,1
163747100,0
98380346,1
58116020,1
17259087,1
110023446,1
226785031,0
67268063,0
154455209,1
76790691,1
200017601,0
194167948,0
153726828,1
385796159,0
297417269,1
395230712,0
160373580,1
232134062,0
81238232,1
7958468,1
395713817,1
294339658,0
42235169,1
73860024,0
308916504,0
216044193,1
228603444,0
266357314,1
57993222,0
109671585,1
222767127,1
391762982,0
71015043,0
92357302,0
63939346,0
129538101,0
26524794,1
5537437,1
172859907,1
3029435,1
322887327,1
378528349,0
92097,0
313888691,1
129536772,1
79857248,1
40363313,1
75085128,0
52242267,0
426086236,1
53204685,1
270657078,1
238995050,1
180472768,0
19045892,1
41125809,1
167814167,1
390079138,0
35030638,1
64060781,1
32537930,0
76772909,1
321418741,1
72693707,0
38257643,0
25491395,1
387398168,1
52014939,1
280031128,1
96603842,1
360244573,0
386641691,1
90085558,1
123309200,1
329175139,1
224172684,1
268148868,1
38512949,0
188087135,0
434540162,1
105007051,0
214626381,0
84522415,1
290887424,1
20680119,1
190371176,1
244871232,1
52213862,1
205713599,0
317748376,1
230739170,1
20586704,1
44475368,1
267246669,1
391513834,1
24099645,0
156256345,0
276847599,1
321863548,1
183428048,0
97197286,1
45806798,0
168919695,1
381060989,0
400814695,0
65285723,1
239753079,0
32399510,1
90062924,0
356852602,1
38136740,1
95961393,1
241082574,1
140227612,0
273163429,1
91186947,1
441838699,0
444981198,0
341573107,0
35621537,1
66244799,0
314390783,1
75774742,1
96245535,0
183904995,1
206320644,0
53958533,1
68583160,1
421302513,0
19096647,1
168331877,1
141129220,0
430534572,0
305913222,1
193665982,1
142835355,1
243487922,1
380925728,1
133302817,1
39975766,1
242069317,0
93860697,1
108611140,1
429187259,0
14525,1
149140703,0
259084837,0
335919710,0
82009698,1
319296368,0
144121902,1
94458650,1
52798723,1
229588841,1
226632846,0
248117750,1
59433380,1
109706922,0
444445910,0
57964651,1
115673053,0
216248195,1
303791789,1
183638595,1
90494355,0
168149228,0
160012377,1
46137514,1
314732347,0
267731629,1
36524245,0
236080043,1
144958746,0
94120550,1
163848345,1
330428814,1
125101324,0
2144730,1
437890129,0
23505627,0
50971443,1
168888680,0
61697538,1
362589363,1
340162088,1
73539256,0
59388293,1
400165070,1
425308530,0
175288282,0
149275434,1
217521162,1
283162388,1
44360743,1
32915138,1
126967,1
343734855,1
187792984,0
128121471,1
143431186,1
68850071,1
48167143,1
53140838,1
187462489,0
97626721,1
201501727,1
2506606,0
443934072,0
216033791,1
444111196,0
8671086,0
276426974,1
375943019,0
316185475,1
405881601,1
101331487,0
184970086,0
44338414,1
127873507,0
269665273,1
30972867,1
372700949,0
264303175,0
242266385,0
196339629,1
82679189,1
44859226,0
380116271,0
290034106,0
52493497,1
373298595,1
93979949,1
430561938,1
101440217,0
44034553,1
76602250,1
79787001,1
157860926,1
66114430,1
325007618,0
158914008,1
438286547,0
90131787,1
8354074,1
143373108,0
159537245,0
404521112,1
143156731,1
274709892,1
65347919,0
148121942,1
443580947,1
373974322,1
153763002,1
131508390,1
52051256,0
396636122,0
198082365,0
58832960,1
132704761,1
152755316,1
234759930,0
81374204,1
184379557,1
243596818,0
66554814,1
172351354,1
246668883,1
9663297,1
346433853,0
6979332,1
184411632,1
414472786,1
325132193,1
437966109,1
398168086,0
379296780,1
285432277,0
91780067,1
298993891,0
101224776,1
399360791,1
67135782,0
86595865,1
410616975,1
349565096,1
185236017,0
243516962,0
227581297,1
387036540,0
375213214,0
133669751,0
133020736,0
438661107,1
176421277,1
316529914,1
94233728,1
414823263,0
60863487,1
293798393,1
257264653,0
290935348,1
67382545,1
71873705,1
43717747,1
181925793,1
28102438,1
400067350,1
246916052,0
348486135,1
3953900,0
149262361,0
79108071,1
420743895,1
90220228,1
57736467,0
154545566,0
82609998,1
447005527,0
214247478,0
32705651,1
315934939,0
24885286,0
190201434,1
94300877,1
397846670,1
137710758,0
66893669,1
83247511,1
405148166,0
23449364,1
289204337,0
62789955,1
40688668,1
205405088,1
423298883,1
420982096,0
385725704,1
153539590,0
187489571,1
114784798,1
25278949,0
132644361,1
239825797,0
17322162,1
86644235,1
237955081,1
418799096,0
92849095,1
292341433,1
331504551,1
149529249,0
83517499,1
216974860,1
57652779,1
4233983,1
147493769,0
289278685,0
271330765,0
220032550,1
388315356,0
134021818,0
436168252,0
78388563,0
141105160,1
328543599,1
357557470,1
179082650,0
113876258,1
402443563,1
80799417,1
75067754,0
129334976,1
191652482,0
188007504,1
155904257,1
434859479,1
126674236,1
108406795,1
1463537,1
135444093,1
70980499,0
2315267,1
264457358,1
114146368,0
51602184,1
317057803,0
53906554,0
417674972,1
346964327,0
56110802,1
237045702,1
297975742,1
52760244,1
327179032,1
187482555,1
396448274,0
1701265,1
290488989,1
175749117,1
98367416,1
47036861,1
276742684,0
404485836,1
263668026,1
35885979,0
395168823,0
172611718,0
336928008,1
226866010,1
405344113,0
399417605,0
9949559,0
174481698,1
311566762,1
6691009,1
423062928,0
417684697,0
18970074,1
34582487,1
131955052,1
447024287,1
49960493,1
125628658,1
21572105,1
415011702,0
392139111,1
386746972,1
330744133,1
271821475,1
149274290,0
60372819,1
209401988,1
216382575,1
66847093,1
144776911,1
164040435,1
356803151,1
194750670,0
140053199,1
35993527,1
156758679,0
115328284,1
156109954,1
374989005,1
199211835,0
52125015,1
94003237,1
307097546,1
141937028,1
390441584,1
34329339,1
213545020,0
198565022,1
170085810,1
269850431,0
358890837,1
102195186,1
34805819,1
83198876,0
393503880,0
395750666,1
43395919,1
207048047,0
29091162,1
239670186,0
194096620,1
36009902,1
240599713,0
127567198,1
292847784,1
254365836,0
198421382,1
379368762,1
169996370,1
5719495,1
59545069,1
172200616,1
179725055,1
274305032,1
97985579,1
171417667,1
91069897,1
120073795,1
167716838,1
109709696,1
397448048,0
184499602,0
442497420,1
387547009,0
181002245,1
284372059,0
374371779,0
324760977,1
447056629,0
398181914,0
232263775,1
162015172,0
198863642,1
79573331,1
301224443,1
148683557,1
128869977,0
111674746,1
142041028,1
416327596,1
95453063,0
178997473,1
432391138,1
98924074,0
147628744,1
214274600,1
145732149,0
271489394,1
391064314,0
129263522,0
313094162,0
40698006,0
65793199,1
291645352,1
423775666,1
208295993,1
119502657,1
1672675,1
181506415,0
392499292,0
431759028,1
154538222,1
401907459,0
442106874,0
77127483,1
8453056,1
45605162,1
237180250,0
234519325,1
94223389,0
80654513,1
193615633,1
195727076,1
335343861,0
74548292,1
75680246,1
438337426,1
101333241,1
94660042,1
170673384,1
98083541,1
208242809,1
166302006,0
304605875,1
143273802,1
398152672,0
448023146,0
117351368,0
69946728,1
142389829,0
17803021,1
62041590,1
70293413,0
399820343,0
188127084,0
168891740,1
322062084,1
212847227,1
422444970,1
430837291,0
270618065,0
87078055,0
9645311,1
19537172,0
150277225,0
20968993,0
402123979,1
169535188,1
240383393,1
99304651,0
214438798,1
34737955,0
436468197,1
96088780,1
439206488,1
48050175,0
141201879,0
136586407,1
447557129,0
96751377,1
247040709,1
423769386,0
379480308,1
191571976,1
241187039,1
96853011,1
233107919,1
30294471,0
327589564,1
44655613,0
385512751,0
146181528,0
447356391,1
9242264,0
262446895,0
116396824,0
161082076,1
393794281,0
135987598,1
63218105,1
208304721,1
75132764,1
2819315,0
362357913,0
377001138,1
186132853,1
223620529,1
295448654,0
223514411,1
309417759,0
27215350,0
141978136,1
430660699,1
415433265,1
177367810,1
388363688,0
97183216,0
409660900,0
51598047,0
118955907,1
73655452,0
61591624,0
386287256,0
222642575,1
214072394,0
420603986,0
102224634,1
200181978,1
136567262,1
27875230,1
37467516,0
71069670,0
150558963,0
428329287,0
150727071,1
128058135,0
57581630,1
97517459,1
141680801,1
185305351,1
19315411,1
287991404,1
225526342,1
228781058,1
204699202,1
86198610,1
118161153,0
15405299,0
146335650,0
267705121,1
188502153,1
428099797,1
140472131,1
91368536,1
109625356,1
269446122,1
171201269,1
140561184,1
270665785,1
186138197,1
118344662,1
68833086,1
208692106,1
256536232,1
202739864,0
44041365,0
374715793,0
137136867,1
438421602,1
327481892,1
137761227,1
309958044,1
98642546,1
155412203,0
204997088,1
173549197,1
33108332,1
48823334,0
189858745,0
150758212,1
34007923,1
241750307,1
247704688,1
215249477,1
278302767,1
57344636,0
127037416,1
394927318,0
381034885,1
421811903,1
133880826,0
406037275,0
169173657,1
188508780,1
96115780,1
59916914,1
68701884,1
284964731,0
51395,1
8284191,0
199647384,1
336469373,1
66201973,1
148685250,1
193220723,0
28692212,1
57820807,1
355122468,1
222159977,1
104968061,1
321541377,1
437868860,0
295995583,1
67116839,1
197192217,0
302484215,1
29906392,1
234517043,1
265990668,1
90178809,1
142859394,1
207029510,1
93154666,1
265072357,1
214553684,1
298878353,1
76964429,1
78148305,1
177538082,0
233547384,1
171223537,0
432361427,1
73182093,0
444701828,0
299745703,0
391332813,0
150430718,1
79411543,1
419194681,1
269146421,1
411561796,0
39450365,1
61993590,1
3414698,1
401409384,1
371105300,0
133751153,1
401411607,1
282243795,1
404806436,0
12037449,1
431240704,0
319605327,0
205396770,0
56237026,0
85421493,1
352946240,1
205138545,0
442879646,0
158940188,1
361950647,1
145588120,1
89943447,1
61155846,1
173143967,0
20095708,1
24880167,1
339731879,1
122674623,0
22446000,0
240588619,1
434151227,0
312568006,1
15190245,0
305148341,1
120683309,1
93053297,1
94355243,1
67429794,1
183479026,0
213512596,0
170627481,1
98113782,0
146385608,0
225409984,1
266540558,1
150155466,1
144267744,1
164199617,0
53706285,0
63847176,0
215548526,1
394783640,0
143562977,0
418060605,1
184488960,1
438393668,1
49998993,1
157023306,1
91120570,1
235880060,1
238659175,1
188279349,1
375735246,0
153547502,1
64797438,1
33826721,1
93816956,1
91023731,1
89714506,1
433679275,0
157549296,1
241681301,1
235382557,1
150320192,1
37319390,0
235257515,1
46539072,1
8582035,0
442243275,0
68205483,0
119909681,0
321562461,0
61200853,1
131014168,1
63992955,0
106577883,0
262976740,0
135976178,0
136692773,1
115715875,1
184472909,1
56837101,0
260698981,1
212363226,1
67022934,1
142708942,1
108216293,0
395768261,0
194391629,0
262067361,0
440116498,1
150592016,1
384573499,1
233171684,0
448007545,0
420751075,1
247229190,1
59380995,1
430259019,1
48155092,1
265783425,1
210051960,1
259793600,0
151136400,1
396847567,0
79896034,1
25037938,1
289910551,0
380268925,0
194685170,0
67988185,0
9649286,1
74558774,1
49288741,0
194853219,1
118860046,1
182314198,1
438868247,0
229374868,1
123915431,1
49126623,1
393076039,1
401548908,0
96488971,0
656728,0
333842199,1
12598940,0
86352143,1
425225736,1
195269867,0
37074930,1
58209212,1
442638757,1
151044636,0
397068861,0
206330516,1
234974616,1
51333033,1
39618782,1
292482236,1
253564924,0
85926155,1
34802391,0
309158659,1
448165503,0
421287055,0
310308336,1
132024651,1
386312603,1
219815193,0
47242289,0
204787092,0
101029626,0
54681063,0
95042918,0
440794856,0
128999038,1
145119045,1
193967233,0
175343685,0
29639664,0
330710630,1
138949303,1
102324348,1
151513917,1
97642198,1
93946406,1
52042324,1
400998528,1
158656660,1
6569290,1
60972053,0
139096674,1
430654051,1
12019198,1
58596559,1
193561330,0
393165557,1
160192641,1
440748526,1
261262735,1
138121410,1
251678344,1
173837804,0
70475757,1
280055373,0
144009683,1
419695202,0
75886002,1
123164784,1
38025907,0
286456197,0
82138843,1
49172955,0
49571270,0
127209890,0
95741426,1
414543523,0
94729250,0
299873275,1
372979583,1
146696769,0
256628423,1
439962521,0
305281520,1
21676204,0
244463169,1
275628794,0
280996316,0
60425185,1
20289188,1
415157506,1
224089608,1
199936298,1
129026709,0
222881874,0
201593447,1
382566626,1
214556050,0
11117569,0
67984557,0
41353606,1
427127654,1
59353120,1
180133974,1
119968592,1
152802603,0
299751575,1
232520694,1
329369536,1
101150386,1
85264641,1
138328655,1
101898669,1
71379691,1
307113042,0
1749841,1
61445738,0
353923790,1
251208350,1
169384917,0
157361385,1
431708416,0
29937041,1
373418785,1
63844585,0
143452823,1
335171612,0
226145398,1
45871175,1
179218111,0
119705273,1
134774053,1
162465977,0
184572955,1
59198874,0
176036420,0
16080742,1
121657084,0
97489481,0
38530874,1
332804373,1
243274563,1
193983221,1
432529089,0
42238759,1
193985442,1
438789026,1
378210704,1
166689919,1
57463478,1
160734760,1
186559901,0
165550440,0
321993467,0
70590014,1
261298730,1
426046859,1
377483713,0
436907990,0
154341156,0
111644259,0
1905288,0
424702358,0
440152533,0
161506863,1
11566498,1
398083094,0
215332210,1
39060698,1
384638833,1
110350,1
431779113,0
256258391,0
254591208,1
115898749,0
397299186,0
5024171,1
412008235,0
299450183,1
35714483,0
56543619,0
157896532,0
404570767,0
65659692,0
210720105,1
207780727,1
98194576,1
244747084,1
83848095,0
287018912,1
312027681,1
80257889,0
211711561,1
102015086,1
85512504,1
363334300,1
382443601,0
296254481,0
128295169,1
400122574,0
94938636,1
188563697,1
422967330,1
404808699,0
137848915,0
177960991,1
431566343,1
4870722,0
59507446,1
214581092,1
74741955,0
292787689,1
140197779,1
241306739,1
69377121,1
208593185,1
421330859,0
102146124,1
24276504,1
231572527,0
398042453,0
94157197,1
57978313,1
410615284,0
211454743,0
335559260,1
198203350,0
352228303,1
166556578,0
57905311,1
204748937,1
160068354,0
411586369,1
401780192,1
99192230,1
196774591,1
69576738,1
133315013,1
27585830,0
231420405,1
186092273,0
116044492,1
41283887,1
225222706,1
437861497,0
20558362,1
300840974,1
92829397,1
33898438,1
46668093,0
279866665,1
63408094,1
98014350,1
200930301,0
202364425,1
400379775,1
390406794,1
116184197,1
165579865,1
301174689,1
48021217,1
156479313,1
436968739,0
278473735,1
340164309,1
112180157,1
61691746,1
250355152,0
393121675,1
112172531,1
162062808,1
57965856,1
266928107,0
48369431,1
147287197,0
94552862,0
399321965,1
59468721,1
229750490,1
408859883,0
144014987,1
278210841,0
236384026,0
59319045,0
360413663,0
8544534,1
171974611,1
174345846,1
327688729,0
59655797,1
359117513,1
162007605,1
239606848,1
333168390,1
254283965,0
205363225,1
210334289,1
127035376,0
344773112,0
162218541,1
373955970,1
101258729,1
157574319,0
173713412,1
107645115,1
159200392,1
216148395,1
180620936,1
266172787,1
216695309,1
112910250,1
221610377,1
402716428,1
146647015,0
143389973,1
61118389,1
62548982,0
184939559,1
19614643,0
350577390,1
154452271,1
189365875,0
415905175,0
245322771,1
85434728,1
117867917,1
259067217,0
193501704,0
389781944,1
23274547,1
120869571,1
19739338,0
332469762,1
51344941,1
250323729,1
445076798,0
261632666,1
31103966,1
173605418,1
48776903,1
48905983,0
1281683,0
156398029,1
214151821,1
242183391,1
173174004,1
412800013,1
393827868,0
37017710,1
405140906,1
37668784,0
425825750,1
31443740,1
121543748,0
124793326,1
193971189,1
177114380,1
40967609,1
95981478,1
371897118,1
438195496,1
256331498,1
132449436,1
310273159,1
246480499,0
392638938,1
180258286,1
26898111,1
383666486,1
92064615,1
402226492,1
175248314,1
330531363,1
236490083,0
278861423,0
33263882,1
151776075,1
118151081,1
337599413,0
308374223,1
262873005,1
96600433,1
384849933,0
323445922,0
429597787,0
2828472,1
136880154,0
217369871,1
168052572,1
51828862,0
79080417,1
186716961,1
637358,0
251352909,1
225344894,1
372124856,1
6679305,0
20534155,1
417386954,0
300200199,1
408182402,1
65866077,0
59205074,0
34656387,1
217566123,1
71751048,0
332973442,0
35723028,1
401440605,1
237092177,1
89489521,0
213578643,1
239272178,1
200990520,0
207704381,1
70185703,1
344754758,0
74788897,0
284719741,1
331822930,0
56207723,1
116682840,1
250926780,1
251724125,1
400117148,1
272479361,1
339360869,1
305296938,1
52040753,1
317705897,1
98424024,0
212623079,0
222717064,1
41657099,1
250228560,1
401454616,0
354650457,1
289078336,0
96481755,1
185623953,1
439019780,1
98565462,1
353934106,1
168035745,1
241453931,1
284665072,0
46726575,1
204776526,1
394402983,0
292578610,0
36960818,0
207130288,1
397669157,0
380475392,1
421802931,1
302489071,0
131901729,1
289521717,0
24668272,1
77816691,1
376218126,1
136709474,0
116719361,0
7159249,1
241282494,0
160657842,1
249882079,0
235435434,1
55143652,1
132279671,0
10274567,0
180060421,1
90590361,0
214732095,1
245994399,0
357820974,1
61856636,1
145517913,0
188444445,1
71295837,1
232610069,1
335585953,1
178208221,1
403318581,0
103628557,0
37503997,1
2177173,1
414469339,1
3035753,1
183634538,1
2798679,0
49814527,1
152197249,1
243902185,1
413303939,0
107402878,1
430664064,0
251305109,1
143884599,1
258214347,1
60622783,1
46260438,0
4007002,0
270479767,0
242189976,1
369072222,0
130042900,0
350772155,1
430819999,0
5309558,1
245227865,1
435279654,1
97357,0
189330349,1
271716417,1
138287747,1
2298993,1
111769730,1
362796606,1
263552732,1
241873839,1
154134279,1
83864470,1
35730305,1
323075667,0
8724960,0
240500037,1
53498880,0
22369694,0
16517700,1
149086665,1
446103814,0
71336663,1
10716356,1
54400572,1
445554540,0
73874847,1
445599461,0
404807580,0
77517417,0
25080291,1
264238655,0
292971705,0
383274144,0
263132881,0
194225618,1
227528134,1
119638347,1
220810826,0
230335553,1
1385231,1
195847775,0
3100050,1
345104442,0
302467047,0
295453382,0
36725147,0
92981580,1
423125002,1
111426187,0
67169857,1
116428184,0
248384455,0
207305822,1
82823052,1
404274311,0
339649882,1
69300571,0
246814725,1
160329574,1
84987311,0
53260008,0
433008829,1
432947470,1
106075465,0
118362421,1
281438761,1
44761794,1
188174802,1
49431014,1
154045861,1
216557295,1
46307153,0
62535118,1
140445621,1
129956663,1
179968453,0
70386683,1
183364121,1
140962498,0
146713308,1
136571134,1
48652246,1
60454934,0
110163,1
21627773,0
35836141,1
80665750,0
421416299,0
425663857,1
146709554,0
125528067,0
32337516,1
435909970,1
114347741,1
408277737,0
176981729,1
151338995,0
20070096,1
148703970,0
139437182,0
44840506,0
167404737,1
107096468,1
340914794,1
217246827,1
429447684,0
154868002,1
78798460,0
410469707,0
282354237,1
249884851,1
437034298,0
404754928,0
172123105,1
256334943,0
36143243,1
340925196,0
101999792,0
283273993,0
95271676,0
394141885,1
210711497,1
362360258,1
106011946,1
255292713,0
185888986,0
264936179,1
23819053,1
402445498,0
236208759,1
92634613,1
391532918,0
75182337,1
82528022,1
192422135,1
71285988,0
17324160,1
433991740,1
236873554,1
302455709,1
186795980,1
116855,1
152194273,0
8030210,1
311098503,1
96075892,1
387394824,1
28885610,1
386651336,0
149228103,0
253589518,0
129057299,0
121207383,1
214036790,1
180697345,0
356738936,1
165809336,1
236168728,1
122035173,1
114519765,1
253538883,0
155861210,1
235021150,0
113239620,0
257599428,1
230422139,1
139218233,0
97722847,0
167575339,1
173277146,1
416825116,1
129304304,0
384542564,1
263774493,0
42657201,1
337590174,1
98051546,1
235552261,1
199951979,1
304901313,1
191534107,0
394288806,0
175832948,1
75684265,1
361063433,1
108415298,0
78423004,1
232959833,1
54384666,1
68407422,1
296039061,0
341779046,1
80278750,1
425777929,0
136492769,1
26487133,1
165080261,1
272277439,1
354786366,0
402524092,1
191355740,1
18060796,1
232551034,1
79765589,1
226136916,1
172715552,0
217710255,1
37331298,1
46898725,0
134834577,1
173203837,1
174798283,1
134307937,0
13319691,0
24114123,0
26274119,1
93215699,1
195966722,1
24023438,1
15306031,1
172114234,1
427142231,1
44589257,1
175777095,0
274526793,1
74673233,1
445392075,0
212491572,1
324517619,1
5525060,1
280549450,1
71704146,0
141805195,1
327402711,1
66505224,0
85718279,1
244075496,1
416330879,0
437204122,0
186500643,0
238376154,1
79942017,0
69333216,1
167159036,1
443194847,1
155017638,0
24621269,1
94161092,0
151648665,1
128207626,1
61478326,0
303643619,1
383217353,1
34638197,1
434022248,1
170401985,1
406111419,1
156741978,1
144382590,1
87015348,1
269036774,1
96640096,1
166740247,0
377412606,1
273792641,1
222469140,0
45860468,0
30542843,1
448084282,0
206503968,0
236251926,0
167252535,1
252682034,1
315683017,1
83967814,0
276671514,0
